,wave,iid,pid,gender,field_cd,undergra,age,age_o,race,race_o,imprace,imprelig,from,zipcode,goal,income,career_c,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,dec_o
4599,12,304,315.0,0,3.0,Holy Cross College,28.0,27.0,2.0,2.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,6.67,19.05,42.86,9.52,14.29,7.62,7.0,9.0,8.0,8.0,3.0,3.0,0,0
4600,12,304,316.0,0,3.0,Holy Cross College,28.0,25.0,2.0,2.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,25.0,20.0,15.0,25.0,10.0,5.0,8.0,8.0,8.0,9.0,6.0,6.0,0,1
4601,12,304,317.0,0,3.0,Holy Cross College,28.0,30.0,2.0,2.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,50.0,0.0,20.0,20.0,0.0,10.0,8.0,6.0,8.0,8.0,8.0,7.0,1,1
4602,12,304,318.0,0,3.0,Holy Cross College,28.0,29.0,2.0,6.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,40.0,30.0,10.0,8.0,2.0,10.0,5.0,6.0,5.0,6.0,6.0,3.0,0,0
4603,12,304,319.0,0,3.0,Holy Cross College,28.0,26.0,2.0,2.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,20.0,25.0,20.0,10.0,5.0,20.0,6.0,6.0,6.0,9.0,8.0,8.0,0,0
4604,12,304,320.0,0,3.0,Holy Cross College,28.0,36.0,2.0,2.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,20.0,16.0,16.0,16.0,16.0,16.0,5.0,7.0,6.0,5.0,5.0,,0,0
4605,12,304,321.0,0,3.0,Holy Cross College,28.0,29.0,2.0,2.0,1.0,10.0,NYC-6 yrs. Grew up in Nebraska,"68,124",1.0,"39,729.00",12.0,30.0,15.0,15.0,20.0,10.0,10.0,4.0,7.0,6.0,6.0,5.0,5.0,0,0
4606,12,305,308.0,0,9.0,university of the philippines,29.0,27.0,4.0,4.0,6.0,9.0,philippines,,1.0,,2.0,17.0,19.0,18.0,17.0,11.0,18.0,8.0,9.0,8.0,7.0,6.0,7.0,0,0
4607,12,305,309.0,0,9.0,university of the philippines,29.0,32.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1,1
4608,12,305,310.0,0,9.0,university of the philippines,29.0,25.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,24.0,15.0,20.0,20.0,8.0,13.0,7.0,8.0,7.0,6.0,6.0,4.0,0,0
4609,12,305,311.0,0,9.0,university of the philippines,29.0,29.0,4.0,4.0,6.0,9.0,philippines,,1.0,,2.0,50.0,20.0,10.0,10.0,5.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,0,0
4610,12,305,312.0,0,9.0,university of the philippines,29.0,23.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,25.0,5.0,30.0,15.0,5.0,20.0,5.0,7.0,8.0,4.0,8.0,5.0,0,0
4611,12,305,313.0,0,9.0,university of the philippines,29.0,27.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,19.0,13.0,18.0,18.0,10.0,22.0,6.0,7.0,7.0,5.0,6.0,4.0,0,0
4612,12,305,314.0,0,9.0,university of the philippines,29.0,32.0,4.0,6.0,6.0,9.0,philippines,,1.0,,2.0,20.0,10.0,30.0,20.0,10.0,10.0,6.0,6.0,6.0,6.0,5.0,5.0,0,0
4613,12,305,315.0,0,9.0,university of the philippines,29.0,27.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,6.67,19.05,42.86,9.52,14.29,7.62,9.0,8.0,8.0,6.0,4.0,5.0,1,1
4614,12,305,316.0,0,9.0,university of the philippines,29.0,25.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,25.0,20.0,15.0,25.0,10.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,0,0
4615,12,305,317.0,0,9.0,university of the philippines,29.0,30.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,50.0,0.0,20.0,20.0,0.0,10.0,8.0,9.0,9.0,8.0,5.0,5.0,0,1
4616,12,305,318.0,0,9.0,university of the philippines,29.0,29.0,4.0,6.0,6.0,9.0,philippines,,1.0,,2.0,40.0,30.0,10.0,8.0,2.0,10.0,5.0,6.0,5.0,6.0,5.0,4.0,0,0
4617,12,305,319.0,0,9.0,university of the philippines,29.0,26.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,20.0,25.0,20.0,10.0,5.0,20.0,6.0,8.0,6.0,5.0,8.0,6.0,0,0
4618,12,305,320.0,0,9.0,university of the philippines,29.0,36.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,20.0,16.0,16.0,16.0,16.0,16.0,8.0,2.0,9.0,5.0,9.0,,0,0
4619,12,305,321.0,0,9.0,university of the philippines,29.0,29.0,4.0,2.0,6.0,9.0,philippines,,1.0,,2.0,30.0,15.0,15.0,20.0,10.0,10.0,4.0,8.0,7.0,6.0,5.0,5.0,0,0
4620,12,306,308.0,0,9.0,National Taiwan University,22.0,27.0,4.0,4.0,6.0,2.0,Taiwan,,1.0,,2.0,17.0,19.0,18.0,17.0,11.0,18.0,10.0,10.0,10.0,10.0,8.0,7.0,0,0
4621,12,306,309.0,0,9.0,National Taiwan University,22.0,32.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,8.0,8.0,,,0,0
4622,12,306,310.0,0,9.0,National Taiwan University,22.0,25.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,24.0,15.0,20.0,20.0,8.0,13.0,8.0,8.0,7.0,6.0,7.0,3.0,0,0
4623,12,306,311.0,0,9.0,National Taiwan University,22.0,29.0,4.0,4.0,6.0,2.0,Taiwan,,1.0,,2.0,50.0,20.0,10.0,10.0,5.0,5.0,6.0,5.0,5.0,2.0,8.0,7.0,0,0
4624,12,306,312.0,0,9.0,National Taiwan University,22.0,23.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,25.0,5.0,30.0,15.0,5.0,20.0,7.0,6.0,6.0,5.0,5.0,2.0,0,0
4625,12,306,313.0,0,9.0,National Taiwan University,22.0,27.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,19.0,13.0,18.0,18.0,10.0,22.0,4.0,8.0,6.0,6.0,6.0,4.0,0,0
4626,12,306,314.0,0,9.0,National Taiwan University,22.0,32.0,4.0,6.0,6.0,2.0,Taiwan,,1.0,,2.0,20.0,10.0,30.0,20.0,10.0,10.0,9.0,8.0,7.0,8.0,5.0,6.0,0,1
4627,12,306,315.0,0,9.0,National Taiwan University,22.0,27.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,6.67,19.05,42.86,9.52,14.29,7.62,8.0,8.0,9.0,10.0,4.0,2.0,1,1
4628,12,306,316.0,0,9.0,National Taiwan University,22.0,25.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,6.0,5.0,3.0,4.0,2.0,0,0
4629,12,306,317.0,0,9.0,National Taiwan University,22.0,30.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,50.0,0.0,20.0,20.0,0.0,10.0,7.0,10.0,7.0,6.0,4.0,5.0,0,0
4630,12,306,318.0,0,9.0,National Taiwan University,22.0,29.0,4.0,6.0,6.0,2.0,Taiwan,,1.0,,2.0,40.0,30.0,10.0,8.0,2.0,10.0,4.0,6.0,5.0,4.0,5.0,4.0,0,0
4631,12,306,319.0,0,9.0,National Taiwan University,22.0,26.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,20.0,25.0,20.0,10.0,5.0,20.0,8.0,6.0,7.0,6.0,5.0,5.0,0,0
4632,12,306,320.0,0,9.0,National Taiwan University,22.0,36.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,20.0,16.0,16.0,16.0,16.0,16.0,6.0,7.0,4.0,4.0,4.0,,0,0
4633,12,306,321.0,0,9.0,National Taiwan University,22.0,29.0,4.0,2.0,6.0,2.0,Taiwan,,1.0,,2.0,30.0,15.0,15.0,20.0,10.0,10.0,4.0,8.0,7.0,7.0,5.0,6.0,0,0
4634,12,307,308.0,0,9.0,William and Mary,27.0,27.0,4.0,4.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,17.0,19.0,18.0,17.0,11.0,18.0,8.0,9.0,9.0,8.0,7.0,7.0,0,1
4635,12,307,309.0,0,9.0,William and Mary,27.0,32.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,,,0,1
4636,12,307,310.0,0,9.0,William and Mary,27.0,25.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,24.0,15.0,20.0,20.0,8.0,13.0,8.0,8.0,8.0,8.0,8.0,5.0,0,1
4637,12,307,311.0,0,9.0,William and Mary,27.0,29.0,4.0,4.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,50.0,20.0,10.0,10.0,5.0,5.0,5.0,8.0,6.0,7.0,5.0,6.0,0,0
4638,12,307,312.0,0,9.0,William and Mary,27.0,23.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,25.0,5.0,30.0,15.0,5.0,20.0,7.0,8.0,8.0,6.0,7.0,6.0,1,1
4639,12,307,313.0,0,9.0,William and Mary,27.0,27.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,19.0,13.0,18.0,18.0,10.0,22.0,5.0,7.0,9.0,8.0,8.0,8.0,0,0
4640,12,307,314.0,0,9.0,William and Mary,27.0,32.0,4.0,6.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,8.0,7.0,7.0,5.0,6.0,0,1
4641,12,307,315.0,0,9.0,William and Mary,27.0,27.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,6.67,19.05,42.86,9.52,14.29,7.62,10.0,8.0,10.0,9.0,5.0,4.0,0,1
4642,12,307,316.0,0,9.0,William and Mary,27.0,25.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,25.0,20.0,15.0,25.0,10.0,5.0,7.0,7.0,7.0,6.0,6.0,4.0,1,1
4643,12,307,317.0,0,9.0,William and Mary,27.0,30.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,50.0,0.0,20.0,20.0,0.0,10.0,7.0,7.0,7.0,6.0,8.0,9.0,1,1
4644,12,307,318.0,0,9.0,William and Mary,27.0,29.0,4.0,6.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,40.0,30.0,10.0,8.0,2.0,10.0,6.0,6.0,7.0,6.0,5.0,3.0,0,0
4645,12,307,319.0,0,9.0,William and Mary,27.0,26.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,20.0,25.0,20.0,10.0,5.0,20.0,9.0,9.0,7.0,7.0,5.0,6.0,0,1
4646,12,307,320.0,0,9.0,William and Mary,27.0,36.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,20.0,16.0,16.0,16.0,16.0,16.0,6.0,8.0,8.0,4.0,6.0,,0,0
4647,12,307,321.0,0,9.0,William and Mary,27.0,29.0,4.0,2.0,1.0,3.0,Virginia,"22,003",5.0,"57,316.00",2.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,8.0,7.0,7.0,0,0
4648,12,308,294.0,1,9.0,Taiwan University,27.0,30.0,4.0,4.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,20.0,20.0,35.0,5.0,10.0,10.0,4.0,9.0,9.0,6.0,8.0,6.0,0,0
4649,12,308,295.0,1,9.0,Taiwan University,27.0,30.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,10.0,18.0,20.0,16.0,16.0,20.0,4.0,10.0,9.0,6.0,6.0,,0,0
4650,12,308,296.0,1,9.0,Taiwan University,27.0,28.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,15.0,20.0,35.0,15.0,5.0,10.0,5.0,5.0,6.0,3.0,3.0,4.0,0,0
4651,12,308,297.0,1,9.0,Taiwan University,27.0,21.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,25.0,25.0,15.0,15.0,10.0,10.0,5.0,10.0,8.0,7.0,8.0,8.0,1,1
4652,12,308,298.0,1,9.0,Taiwan University,27.0,22.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,10.0,30.0,20.0,10.0,15.0,15.0,6.0,8.0,8.0,6.0,8.0,6.0,0,0
4653,12,308,299.0,1,9.0,Taiwan University,27.0,24.0,4.0,4.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,5.0,0,0
4654,12,308,300.0,1,9.0,Taiwan University,27.0,35.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,15.0,20.0,25.0,15.0,15.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,0,0
4655,12,308,301.0,1,9.0,Taiwan University,27.0,34.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,8.0,2.0,9.0,2.0,0,0
4656,12,308,302.0,1,9.0,Taiwan University,27.0,21.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,50.0,5.0,20.0,10.0,5.0,10.0,5.0,10.0,10.0,,10.0,5.0,0,0
4657,12,308,303.0,1,9.0,Taiwan University,27.0,33.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,20.0,25.0,25.0,10.0,15.0,5.0,4.0,6.0,7.0,5.0,8.0,6.0,0,0
4658,12,308,304.0,1,9.0,Taiwan University,27.0,28.0,4.0,2.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,5.0,20.0,25.0,25.0,15.0,10.0,2.0,8.0,9.0,1.0,8.0,0.0,0,0
4659,12,308,305.0,1,9.0,Taiwan University,27.0,29.0,4.0,4.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,10.0,47.0,16.0,12.0,3.0,12.0,5.0,8.0,8.0,7.0,7.0,6.0,0,0
4660,12,308,306.0,1,9.0,Taiwan University,27.0,22.0,4.0,4.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,16.0,20.0,19.0,16.0,18.0,11.0,9.0,9.0,9.0,9.0,8.0,9.0,0,0
4661,12,308,307.0,1,9.0,Taiwan University,27.0,27.0,4.0,4.0,7.0,3.0,"Cambridge, Massachusetts","11,137",1.0,,2.0,10.0,20.0,20.0,15.0,20.0,15.0,3.0,6.0,7.0,5.0,5.0,4.0,0,0
4662,12,309,294.0,1,9.0,SUNY Albany,32.0,30.0,2.0,4.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,20.0,20.0,35.0,5.0,10.0,10.0,7.0,9.0,8.0,9.0,7.0,7.0,0,0
4663,12,309,295.0,1,9.0,SUNY Albany,32.0,30.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,10.0,18.0,20.0,16.0,16.0,20.0,6.0,8.0,,9.0,,,0,1
4664,12,309,296.0,1,9.0,SUNY Albany,32.0,28.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,15.0,20.0,35.0,15.0,5.0,10.0,7.0,8.0,9.0,3.0,5.0,5.0,0,0
4665,12,309,297.0,1,9.0,SUNY Albany,32.0,21.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,0,1
4666,12,309,298.0,1,9.0,SUNY Albany,32.0,22.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,10.0,30.0,20.0,10.0,15.0,15.0,7.0,9.0,9.0,6.0,7.0,5.0,0,1
4667,12,309,299.0,1,9.0,SUNY Albany,32.0,24.0,2.0,4.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,10.0,40.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,0,0
4668,12,309,300.0,1,9.0,SUNY Albany,32.0,35.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,15.0,20.0,25.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1
4669,12,309,301.0,1,9.0,SUNY Albany,32.0,34.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,10.0,5.0,10.0,6.0,1,1
4670,12,309,302.0,1,9.0,SUNY Albany,32.0,21.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,50.0,5.0,20.0,10.0,5.0,10.0,4.0,9.0,8.0,4.0,8.0,,0,0
4671,12,309,303.0,1,9.0,SUNY Albany,32.0,33.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,8.0,8.0,8.0,8.0,7.0,0,0
4672,12,309,304.0,1,9.0,SUNY Albany,32.0,28.0,2.0,2.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,5.0,20.0,25.0,25.0,15.0,10.0,6.0,7.0,8.0,8.0,7.0,4.0,0,0
4673,12,309,305.0,1,9.0,SUNY Albany,32.0,29.0,2.0,4.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,10.0,47.0,16.0,12.0,3.0,12.0,7.0,9.0,9.0,8.0,2.0,7.0,1,1
4674,12,309,306.0,1,9.0,SUNY Albany,32.0,22.0,2.0,4.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,16.0,20.0,19.0,16.0,18.0,11.0,8.0,9.0,8.0,9.0,8.0,6.0,0,1
4675,12,309,307.0,1,9.0,SUNY Albany,32.0,27.0,2.0,4.0,5.0,9.0,NYC,"10,463",3.0,"30,587.00",2.0,10.0,20.0,20.0,15.0,20.0,15.0,4.0,7.0,6.0,7.0,5.0,5.0,0,0
4676,12,310,294.0,1,5.0,UPenn,25.0,30.0,2.0,4.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,20.0,20.0,35.0,5.0,10.0,10.0,5.0,6.0,5.0,5.0,5.0,3.0,0,0
4677,12,310,295.0,1,5.0,UPenn,25.0,30.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,10.0,18.0,20.0,16.0,16.0,20.0,6.0,9.0,10.0,5.0,5.0,,0,1
4678,12,310,296.0,1,5.0,UPenn,25.0,28.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,15.0,20.0,35.0,15.0,5.0,10.0,6.0,5.0,5.0,3.0,1.0,3.0,0,0
4679,12,310,297.0,1,5.0,UPenn,25.0,21.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,1,1
4680,12,310,298.0,1,5.0,UPenn,25.0,22.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,10.0,30.0,20.0,10.0,15.0,15.0,7.0,7.0,8.0,6.0,7.0,6.0,0,0
4681,12,310,299.0,1,5.0,UPenn,25.0,24.0,2.0,4.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,10.0,40.0,10.0,20.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0
4682,12,310,300.0,1,5.0,UPenn,25.0,35.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,15.0,20.0,25.0,15.0,15.0,10.0,6.0,9.0,10.0,7.0,7.0,2.0,0,0
4683,12,310,301.0,1,5.0,UPenn,25.0,34.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,20.0,20.0,20.0,20.0,10.0,10.0,3.0,7.0,7.0,2.0,9.0,2.0,0,0
4684,12,310,302.0,1,5.0,UPenn,25.0,21.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,50.0,5.0,20.0,10.0,5.0,10.0,3.0,,,,3.0,,0,0
4685,12,310,303.0,1,5.0,UPenn,25.0,33.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,5.0,7.0,3.0,6.0,2.0,0,0
4686,12,310,304.0,1,5.0,UPenn,25.0,28.0,2.0,2.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,5.0,20.0,25.0,25.0,15.0,10.0,8.0,7.0,9.0,2.0,6.0,0.0,0,0
4687,12,310,305.0,1,5.0,UPenn,25.0,29.0,2.0,4.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,10.0,47.0,16.0,12.0,3.0,12.0,8.0,7.0,8.0,6.0,6.0,5.0,0,1
4688,12,310,306.0,1,5.0,UPenn,25.0,22.0,2.0,4.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,16.0,20.0,19.0,16.0,18.0,11.0,7.0,6.0,6.0,6.0,6.0,5.0,0,0
4689,12,310,307.0,1,5.0,UPenn,25.0,27.0,2.0,4.0,7.0,8.0,NJ,"10,021",1.0,"55,080.00",10.0,10.0,20.0,20.0,15.0,20.0,15.0,4.0,6.0,6.0,4.0,4.0,3.0,0,0
4690,12,311,294.0,1,8.0,Columbia College,29.0,30.0,4.0,4.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,20.0,20.0,35.0,5.0,10.0,10.0,6.0,6.0,6.0,5.0,8.0,2.0,0,0
4691,12,311,295.0,1,8.0,Columbia College,29.0,30.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,10.0,18.0,20.0,16.0,16.0,20.0,7.0,7.0,,7.0,,,0,1
4692,12,311,296.0,1,8.0,Columbia College,29.0,28.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,15.0,20.0,35.0,15.0,5.0,10.0,7.0,6.0,6.0,5.0,3.0,5.0,0,0
4693,12,311,297.0,1,8.0,Columbia College,29.0,21.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,25.0,25.0,15.0,15.0,10.0,10.0,5.0,9.0,9.0,7.0,9.0,8.0,0,0
4694,12,311,298.0,1,8.0,Columbia College,29.0,22.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,10.0,30.0,20.0,10.0,15.0,15.0,8.0,9.0,9.0,9.0,9.0,8.0,0,1
4695,12,311,299.0,1,8.0,Columbia College,29.0,24.0,4.0,4.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,0,1
4696,12,311,300.0,1,8.0,Columbia College,29.0,35.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,15.0,20.0,25.0,15.0,15.0,10.0,7.0,10.0,9.0,9.0,8.0,9.0,0,0
4697,12,311,301.0,1,8.0,Columbia College,29.0,34.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,7.0,9.0,6.0,1,1
4698,12,311,302.0,1,8.0,Columbia College,29.0,21.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,50.0,5.0,20.0,10.0,5.0,10.0,7.0,9.0,,8.0,,7.0,0,1
4699,12,311,303.0,1,8.0,Columbia College,29.0,33.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,20.0,25.0,25.0,10.0,15.0,5.0,8.0,7.0,8.0,8.0,8.0,6.0,0,0
4700,12,311,304.0,1,8.0,Columbia College,29.0,28.0,4.0,2.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,5.0,20.0,25.0,25.0,15.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,0,0
4701,12,311,305.0,1,8.0,Columbia College,29.0,29.0,4.0,4.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,10.0,47.0,16.0,12.0,3.0,12.0,9.0,8.0,8.0,6.0,6.0,7.0,0,1
4702,12,311,306.0,1,8.0,Columbia College,29.0,22.0,4.0,4.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,16.0,20.0,19.0,16.0,18.0,11.0,8.0,8.0,7.0,8.0,7.0,6.0,0,1
4703,12,311,307.0,1,8.0,Columbia College,29.0,27.0,4.0,4.0,1.0,1.0,New York,"11,746",2.0,"57,513.00",7.0,10.0,20.0,20.0,15.0,20.0,15.0,7.5,8.0,8.0,7.0,7.0,5.5,0,1
4704,12,312,294.0,1,15.0,Brown,23.0,30.0,2.0,4.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,20.0,20.0,35.0,5.0,10.0,10.0,6.0,8.0,7.0,7.0,7.0,7.0,0,0
4705,12,312,295.0,1,15.0,Brown,23.0,30.0,2.0,2.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,10.0,18.0,20.0,16.0,16.0,20.0,5.0,7.0,7.0,7.0,7.0,7.0,0,0
4706,12,312,296.0,1,15.0,Brown,23.0,28.0,2.0,2.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,15.0,20.0,35.0,15.0,5.0,10.0,6.0,6.0,6.0,6.0,4.0,5.0,0,0
4707,12,312,297.0,1,15.0,Brown,23.0,21.0,2.0,2.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,25.0,25.0,15.0,15.0,10.0,10.0,5.0,5.0,5.0,5.0,9.0,6.0,0,0
4708,12,312,298.0,1,15.0,Brown,23.0,22.0,2.0,2.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,10.0,30.0,20.0,10.0,15.0,15.0,8.0,9.0,9.0,9.0,9.0,7.0,0,1
4709,12,312,299.0,1,15.0,Brown,23.0,24.0,2.0,4.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,9.0,8.0,9.0,10.0,0,1
4710,12,312,300.0,1,15.0,Brown,23.0,35.0,2.0,2.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,15.0,20.0,25.0,15.0,15.0,10.0,8.0,10.0,9.0,9.0,9.0,10.0,0,1
4711,12,312,301.0,1,15.0,Brown,23.0,34.0,2.0,2.0,3.0,1.0,NYC,"10,025",2.0,"33,772.00",6.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,8.0,2.0,5.0,6.0,0,0
